Id,durationOfStay,gender,Age,kids,destinationCode,AcomType
1010935,4,F,45,1,SE,Apt
1007120,9,F,41,1,NL,Apt
1000076,4,F,43,1,FI,Apt
1012759,3,M,38,0,NL,Apt
1011324,3,F,38,1,FI,Hotel
1010366,2,F,45,1,ES,Apt
1013608,8,M,41,,UK,Apt
1007571,3,F,39,1,FI,Hotel
1009335,2,F,48,0,FI,Hotel
1006355,1,F,36,0,FI,Apt
1004057,2,M,40,0,IT,Hotel
1005855,4,F,41,0,UK,Hotel
1012352,5,F,39,1,ES,Hotel
1010094,4,F,40,0,UK,Apt
1012667,3,F,,1,,Apt
1000220,3,F,33,1,UK,Hotel
1005050,5,M,34,,NL,Hotel
1009483,5,M,,0,FI,Hotel
1002930,5,M,44,1,DK,Hotel
1011233,3,M,40,1,NL,Apt
1001755,3,F,39,0,IT,Apt
1010340,4,F,37,0,IT,Apt
1007106,2,F,51,1,NL,Hotel
1012877,3,F,46,1,SE,Apt
1009717,3,F,34,1,FI,Hotel
1012222,4,M,34,1,,Apt
1007431,6,M,45,1,UK,Hotel
1013478,3,F,42,0,FI,Hotel
1007551,5,M,42,0,DK,Apt
1000016,4,F,38,1,DK,Hotel
1005033,4,M,32,0,ES,Hotel
1000574,1,M,51,0,,Apt
1003129,3,F,44,1,DK,Apt
1010104,7,F,47,0,UK,Hotel
1001469,4,M,47,0,SE,Apt
1010503,3,F,,1,BE,Hotel
1001104,6,M,45,,UK,Hotel
1001026,3,M,34,0,UK,Hotel
1004742,3,M,45,1,IT,Hotel
1002259,4,M,,,,Apt
1002052,4,M,48,0,SE,Apt
1001727,3,M,37,0,NL,Hotel
1004162,6,M,42,0,FI,Apt
1008041,2,M,40,0,IT,Hotel
1000472,4,M,42,1,NL,Hotel
1010133,4,M,40,,SE,Hotel
1006586,2,F,,,IT,Apt
1005289,6,F,32,0,UK,Apt
1003446,2,M,45,1,FI,Hotel
1012297,4,M,50,1,SE,Hotel
1012192,2,M,39,1,DK,Apt
1007242,6,M,40,,ES,Hotel
1012715,8,F,38,1,ES,Apt
1013078,3,M,,0,DK,Hotel
1001195,6,F,40,1,DK,Hotel
1009012,5,F,38,1,UK,Hotel
1007271,5,F,42,,UK,Hotel
1003916,4,F,36,0,SE,Apt
1013778,6,F,33,1,ES,Hotel
1001934,3,F,38,,NL,Hotel
1008179,4,F,41,0,ES,Hotel
1004112,2,M,45,0,,Apt
1000295,5,F,41,1,NL,Apt
1009398,7,F,45,0,DK,Hotel
1005101,2,M,,1,BE,Apt
1001196,4,F,33,1,ES,Hotel
1012732,5,F,39,1,BE,Hotel
1008905,2,F,37,1,FI,Hotel
1008280,3,M,45,0,UK,Hotel
1004336,3,F,38,0,SE,Apt
1012058,2,F,39,1,DK,Hotel
1005888,3,M,41,1,NL,Hotel
1012857,1,M,31,1,UK,Apt
1002036,4,F,44,0,ES,Hotel
1009753,3,M,46,0,,Apt
1001415,3,F,43,0,UK,Hotel
1005257,3,F,35,1,UK,Hotel
1009425,3,M,44,1,BE,Hotel
1002708,3,M,42,0,,Apt
1011067,2,F,37,0,UK,Hotel
1009732,5,F,,1,IT,Hotel
1001759,2,M,40,1,FI,Apt
1008491,4,M,39,1,UK,Apt
1005402,8,M,44,1,BE,Hotel
1012784,3,F,40,,UK,Apt
1002068,5,M,43,0,UK,Apt
1002261,5,M,45,0,ES,Apt
1010896,6,F,47,1,NL,Apt
1010122,4,F,34,1,FI,Hotel
1013621,5,M,36,0,BE,Hotel
1011858,6,F,,1,UK,Apt
1000064,6,M,44,1,DK,Hotel
1005983,5,M,40,0,UK,Hotel
1002093,3,M,38,1,SE,Apt
1008318,4,M,39,1,NL,Hotel
1008000,6,F,36,1,IT,Apt
1010650,3,F,36,1,IT,Hotel
1001146,4,M,54,0,IT,Apt
1005935,2,F,39,0,FI,Apt
1001158,4,M,41,1,SE,Hotel
1008017,3,F,44,1,IT,Apt
1009216,4,F,42,,DK,Apt
1008435,1,F,35,1,UK,Hotel
1002773,4,F,43,1,FI,Apt
1004201,5,M,46,,NL,Apt
1003411,4,F,41,0,ES,Hotel
1008641,4,M,35,1,SE,Apt
1009504,5,F,41,0,BE,Hotel
1000860,2,F,40,0,BE,Hotel
1000781,4,M,43,1,SE,Hotel
1010315,5,M,38,1,NL,Apt
1001995,6,F,55,1,NL,Apt
1006016,4,M,42,0,,Hotel
1010870,7,F,30,0,UK,Apt
1007725,3,M,42,0,SE,Apt
1004001,1,M,43,0,DK,Hotel
1001059,2,M,50,1,ES,Apt
1002799,7,M,37,0,NL,Hotel
1011487,5,F,39,1,ES,Hotel
1005914,1,F,41,0,ES,Hotel
1001368,3,M,41,1,UK,Apt
1005498,2,M,38,0,DK,Hotel
1002772,8,F,44,1,SE,Apt
1006506,6,M,,1,NL,Apt
1003724,3,M,40,1,SE,Apt
1001679,4,F,37,0,DK,Apt
1002298,8,F,35,0,ES,Apt
1006697,2,F,41,1,SE,Hotel
1007833,8,M,,0,NL,Apt
1009844,5,M,39,1,FI,Apt
1000254,2,F,34,0,FI,Apt
1006148,1,M,37,1,BE,Apt
1013313,4,F,,0,SE,Apt
1003083,2,F,36,0,UK,Apt
1008002,6,F,29,0,DK,Apt
1012462,7,F,34,0,UK,Apt
1006582,5,M,50,0,SE,Hotel
1003073,4,F,42,0,DK,Hotel
1009391,5,M,41,0,SE,Apt
1013812,2,M,37,,UK,Apt
1000943,2,M,44,1,SE,Hotel
1004386,5,F,36,1,DK,Hotel
1011474,3,M,33,1,SE,Apt
1005601,4,F,46,,NL,Hotel
1014050,7,M,44,1,IT,Hotel
1007906,2,F,39,1,,Hotel
1009946,4,F,45,1,NL,Apt
1009794,3,M,43,,,Hotel
1013454,7,M,,,UK,Hotel
1007476,3,M,43,1,FI,Hotel
1004705,4,M,34,1,IT,Apt
1002310,4,M,37,,ES,Hotel
1012811,3,F,50,0,BE,Hotel
1000749,5,M,40,0,UK,Hotel
1004975,3,F,36,1,SE,Hotel
1009245,3,M,41,1,NL,Hotel
1006103,2,M,40,1,NL,Apt
1012403,3,M,44,0,IT,Apt
1011495,3,F,,1,UK,Hotel
1010554,7,M,36,0,BE,Hotel
1001333,4,M,39,0,SE,Hotel
1002409,4,M,48,1,IT,Hotel
1013765,2,F,35,0,DK,Hotel
1005798,2,M,49,0,IT,Apt
1009643,4,M,50,0,FI,Hotel
1013312,7,M,38,0,IT,Hotel
1003280,6,F,40,1,DK,Apt
1004338,4,M,37,0,FI,Hotel
1002489,8,M,31,1,BE,Apt
1004930,3,F,,,UK,Hotel
1000118,4,M,35,1,FI,Apt
1003914,1,F,41,1,BE,Apt
1008336,2,F,42,1,DK,Apt
1002146,3,M,44,1,NL,Hotel
1000961,5,M,42,0,,Apt
1007532,5,M,48,1,BE,Hotel
1004935,2,F,38,0,,Apt
1013984,2,F,42,1,ES,Apt
1002718,5,F,36,1,IT,Apt
1008306,2,M,37,,ES,Hotel
1013556,1,M,,0,SE,Apt
1007020,5,F,41,0,IT,Hotel
1005845,4,M,45,1,IT,Hotel
1010715,4,M,32,1,NL,Apt
1012962,1,M,39,1,IT,Hotel
1001521,2,M,30,0,UK,Hotel
1002849,2,F,34,0,DK,Apt
1005157,4,M,52,1,,Hotel
1011871,4,M,47,0,SE,Hotel
1003634,2,M,47,0,NL,Apt
1001587,5,F,40,0,FI,Apt
1008092,8,M,39,1,ES,Hotel
1002850,2,F,41,0,IT,Hotel
1006549,5,M,41,0,SE,Apt
1009029,5,F,36,1,FI,Hotel
1009206,6,F,41,0,UK,Hotel
1002630,4,M,44,0,UK,Hotel
1000174,2,M,35,0,NL,Hotel
1003995,1,M,,1,BE,Apt
1012249,4,F,48,0,NL,Hotel
1009277,3,F,40,1,IT,Hotel
1012470,4,F,,0,,Apt
1011885,4,F,36,0,UK,Apt
1010773,7,F,33,,NL,Hotel
1003283,3,M,40,1,IT,Apt
1008889,7,M,44,0,DK,Apt
1012975,4,M,47,1,BE,Hotel
1002318,4,F,41,0,NL,Hotel
1002326,4,F,43,0,BE,Hotel
1009278,4,F,48,1,DK,Hotel
1013527,6,M,,1,SE,Apt
1008538,5,M,29,1,FI,Apt
1009037,3,F,36,0,IT,Hotel
1005884,6,F,42,0,ES,Hotel
1008159,3,M,41,0,DK,Apt
1007882,7,M,43,0,BE,Apt
1002279,2,M,47,0,UK,Apt
1007659,5,M,47,1,ES,Hotel
1000383,8,M,41,1,IT,Hotel
1008901,6,M,40,1,IT,Apt
1013906,5,F,41,0,IT,Hotel
1001838,6,M,40,0,BE,Hotel
1008100,6,F,51,0,ES,Hotel
1012253,2,M,39,0,DK,Hotel
1008242,5,F,35,0,NL,Hotel
1001400,4,M,38,1,FI,Hotel
1004529,4,F,38,1,IT,Hotel
1012509,1,M,49,1,BE,Hotel
1011893,6,M,38,0,,Hotel
1013375,3,F,,1,SE,Hotel
1013597,13,F,33,,BE,Apt
1003521,3,M,41,0,IT,Apt
1003643,5,M,44,1,,Hotel
1007513,4,M,42,1,SE,Hotel
1004954,4,F,37,1,IT,Hotel
1001979,3,M,40,0,UK,Hotel
1000772,1,M,39,0,IT,Hotel
1009519,8,F,36,0,BE,Apt
1008284,7,F,45,1,IT,Apt
1011802,5,F,39,0,BE,Apt
1010290,3,F,49,0,UK,Hotel
1009657,4,M,47,1,,Hotel
1002787,2,F,42,1,IT,Apt
1004698,3,F,,0,,Apt
1005964,2,M,39,0,,Hotel
1005721,5,M,36,0,FI,Hotel
1006516,1,F,39,0,SE,Apt
1006772,9,M,48,0,DK,Apt
1012390,5,F,38,1,BE,Apt
1008412,8,M,38,1,UK,Apt
1000862,3,F,42,,SE,Hotel
1012410,4,F,39,0,SE,Apt
1007489,3,F,46,1,IT,Hotel
1011954,3,M,43,0,IT,Apt
1013845,4,M,,1,SE,Hotel
1013453,4,F,39,1,BE,Apt
1011226,2,M,,0,FI,Hotel
1012686,7,M,33,0,SE,Apt
1006027,2,M,47,0,IT,Apt
1003315,3,F,48,,IT,Hotel
1007790,7,M,39,0,FI,Hotel
1009355,1,F,40,,NL,Hotel
1008564,3,F,37,1,FI,Apt
1010436,5,M,36,0,DK,Hotel
1002193,2,M,34,0,FI,Hotel
1005774,3,F,40,0,DK,Apt
1008557,5,F,33,1,SE,Hotel
1011888,5,F,47,,IT,Apt
1013101,4,F,43,1,SE,Apt
1010818,1,M,39,0,DK,Hotel
1002768,2,M,35,0,SE,Hotel
1006331,6,M,38,0,ES,Hotel
1009962,4,M,37,1,UK,Apt
1004868,2,F,44,0,SE,Hotel
1011755,5,F,30,0,BE,Apt
1012847,3,F,39,1,NL,Apt
1007616,4,M,45,1,NL,Hotel
1002097,2,F,39,1,ES,Hotel
1001286,5,M,40,0,BE,Hotel
1011400,4,F,42,1,IT,Apt
1002189,9,M,41,0,SE,Apt
1005775,6,M,47,0,SE,Apt
1012060,3,F,36,1,NL,Apt
1002015,3,M,35,1,NL,Apt
1007039,3,M,32,,,Apt
1010014,5,F,30,1,NL,Hotel
1003208,4,M,39,0,,Hotel
1002368,3,F,38,1,ES,Hotel
1003491,5,F,36,1,ES,Hotel
1001208,6,F,,0,DK,Hotel
1011681,5,F,43,1,SE,Apt
1003558,5,F,42,0,BE,Hotel
1008283,4,F,35,0,NL,Hotel
1007215,5,M,,0,ES,Apt
1007330,5,F,49,0,UK,Hotel
1012428,6,F,38,0,SE,Apt
1012815,3,F,42,1,IT,Apt
1006630,5,F,40,0,BE,Apt
1010703,1,F,38,1,SE,Hotel
1011076,4,M,38,1,IT,Apt
1005181,7,M,39,,BE,Apt
1002836,3,F,43,1,IT,Apt
1005217,4,F,46,1,BE,Apt
1002775,5,F,38,0,ES,Apt
1000281,4,F,36,0,UK,Apt
1001131,6,F,44,0,UK,Hotel
1012114,4,F,,1,DK,Hotel
1002290,5,M,38,0,DK,Apt
1007585,4,F,40,0,UK,Apt
1010244,4,M,38,1,BE,Apt
1008979,5,M,37,0,,Hotel
1013950,4,F,50,0,SE,Hotel
1000711,4,F,49,0,SE,Hotel
1006048,7,F,45,0,NL,Hotel
1013587,5,F,44,,NL,Hotel
1010449,3,F,39,1,FI,Hotel
1009352,4,M,46,0,BE,Apt
1001147,1,F,36,0,SE,Apt
1009984,9,M,35,0,UK,Hotel
1005658,3,M,35,1,DK,Apt
1003541,3,F,36,1,NL,Hotel
1012988,7,M,39,1,IT,Hotel
1002381,3,M,32,1,SE,Apt
1007244,6,F,35,,NL,Hotel
1008281,5,M,34,,UK,Apt
1006091,3,M,35,0,NL,Hotel
1009499,3,F,39,0,IT,Apt
1011807,6,M,44,1,DK,Hotel
1004077,2,F,39,0,IT,Hotel
1001040,4,F,40,1,NL,Hotel
1011685,3,M,,0,IT,Apt
1003490,4,M,,1,ES,Hotel
1006447,4,M,29,1,DK,Apt
1009178,3,F,45,0,,Hotel
1009760,3,F,40,1,FI,Hotel
1001830,4,M,,1,ES,Apt
1012459,3,F,39,0,FI,Apt
1005138,4,M,42,,NL,Hotel
1010009,4,M,36,1,ES,Apt
1013867,4,F,38,0,DK,Apt
1013430,4,F,39,,BE,Apt
1005492,7,F,48,0,IT,Hotel
1008027,4,M,42,0,FI,Hotel
1007741,5,M,41,0,SE,Hotel
1012487,4,M,,1,DK,Apt
1009470,7,F,40,0,ES,Apt
1001421,5,M,46,0,DK,Apt
1000736,5,M,,1,,Hotel
1001159,4,F,48,1,DK,Hotel
1011785,4,F,48,1,UK,Hotel
1002155,8,F,43,0,UK,Hotel
1004498,6,M,45,0,UK,Apt
1001301,6,F,43,0,NL,Hotel
1008986,5,M,39,1,SE,Apt
1009746,2,M,33,0,,Hotel
1012982,3,F,41,1,,Apt
1004952,4,F,43,0,DK,Hotel
1007981,3,F,23,0,DK,Hotel
1009349,3,M,41,0,,Hotel
1013470,5,F,35,1,SE,Hotel
1001578,3,F,37,,DK,Apt
1008751,5,F,48,0,IT,Hotel
1006607,1,F,39,1,BE,Hotel
1012055,6,F,36,1,ES,Hotel
1007095,4,F,43,1,,Apt
1008694,2,F,42,1,FI,Apt
1006009,7,F,48,0,DK,Hotel
1009164,1,F,34,1,UK,Hotel
1009325,7,M,52,1,DK,Hotel
1011556,2,F,31,1,DK,Hotel
1002962,8,F,36,0,FI,Apt
1006999,5,F,32,1,FI,Hotel
1013204,3,F,42,1,NL,Apt
1004287,3,M,36,1,SE,Apt
1005396,4,M,33,,ES,Hotel
1004659,6,M,48,1,ES,Hotel
1009400,4,F,38,0,BE,Apt
1001385,5,F,35,0,IT,Apt
1002709,6,M,42,1,DK,Apt
1007414,3,F,,0,,Apt
1004154,2,M,32,1,BE,Hotel
1004508,5,F,37,0,,Apt
1013513,6,F,45,,,Apt
1002626,3,M,29,1,ES,Apt
1004145,4,M,45,0,SE,Hotel
1007251,2,F,36,0,BE,Apt
1001351,7,F,39,0,BE,Apt
1009818,4,M,46,1,BE,Hotel
1010078,7,F,46,1,DK,Apt
1000819,10,F,44,1,DK,Apt
1001894,4,F,41,0,BE,Hotel
1012661,2,M,41,1,IT,Hotel
1003990,5,M,37,,DK,Apt
1001008,4,F,54,1,SE,Apt
1008029,7,M,42,0,,Apt
1010073,3,F,39,1,NL,Hotel
1009326,4,M,30,0,BE,Hotel
1004942,1,F,30,1,SE,Hotel
1009383,2,F,45,0,,Hotel
1012024,4,M,37,1,BE,Apt
1013634,6,F,42,,,Apt
1000688,2,F,35,0,IT,Apt
1011428,2,M,39,1,ES,Apt
1004449,4,F,33,0,IT,Apt
1000978,4,M,48,1,SE,Hotel
1000779,2,M,41,0,FI,Apt
1006405,5,M,35,1,IT,Apt
1006625,2,F,36,0,ES,Hotel
1001339,4,M,38,0,DK,Hotel
1008178,4,F,33,1,BE,Hotel
1007166,2,F,50,1,SE,Apt
1002985,3,F,40,0,FI,Hotel
1006132,1,F,33,1,SE,Apt
1006860,2,F,37,1,UK,Hotel
1010760,1,M,37,0,UK,Hotel
1010325,7,M,38,0,,Hotel
1000404,4,M,47,0,,Apt
1003784,6,F,44,0,,Hotel
1005764,3,F,35,,FI,Hotel
1011880,5,M,39,1,DK,Hotel
1001069,4,M,47,0,,Hotel
1004516,5,F,48,0,IT,Hotel
1002031,4,M,23,0,BE,Hotel
1012860,3,F,33,0,SE,Apt
1006299,5,M,34,0,FI,Hotel
1002732,3,M,55,0,FI,Apt
1003159,5,M,41,1,FI,Apt
1014066,6,M,37,,BE,Hotel
1007335,4,F,42,,IT,Hotel
1000936,3,M,42,1,UK,Hotel
1010832,4,F,42,0,ES,Apt
1010245,4,F,41,0,SE,Hotel
1012169,6,F,39,1,IT,Apt
1005410,6,M,35,0,ES,Hotel
1006902,5,F,41,0,,Apt
1003305,6,M,43,0,IT,Apt
1006514,8,M,40,0,,Hotel
1008728,5,M,53,,UK,Apt
1006393,4,M,40,1,UK,Apt
1002888,3,F,45,1,IT,Apt
1012217,8,M,32,0,SE,Hotel
1003522,4,M,42,0,FI,Hotel
1002603,4,M,42,0,,Apt
1000712,4,F,37,1,DK,Hotel
1008409,6,M,,,FI,Apt
1003934,1,F,45,0,DK,Hotel
1003817,5,M,39,1,SE,Hotel
1006960,7,F,46,0,DK,Hotel
1008290,5,F,49,0,BE,Hotel
1004559,1,M,36,1,IT,Hotel
1001967,2,F,,0,UK,Apt
1013068,3,F,38,1,SE,Hotel
1000953,6,F,48,0,ES,Hotel
1005635,5,M,51,1,BE,Hotel
1002991,2,M,38,1,NL,Apt
1004770,4,F,34,1,ES,Hotel
1000319,5,F,42,0,UK,Hotel
1010201,2,M,,1,FI,Hotel
1001752,4,F,43,0,DK,Hotel
1010572,3,M,45,0,BE,Hotel
1000992,5,M,37,1,BE,Apt
1013040,4,M,50,1,,Hotel
1005241,2,F,38,,FI,Hotel
1003505,3,F,39,,,Apt
1006500,3,M,37,1,BE,Apt
1001308,9,M,,1,ES,Hotel
1002244,2,F,31,1,NL,Hotel
1009779,5,F,37,0,ES,Hotel
1010020,5,M,40,1,NL,Apt
1001108,3,F,52,,FI,Hotel
1002079,2,F,41,0,IT,Hotel
1009522,6,F,44,0,,Hotel
1003704,1,M,38,,SE,Apt
1007793,3,M,39,1,SE,Hotel
1004311,6,F,34,0,UK,Apt
1008173,5,F,31,1,SE,Hotel
1012473,4,M,45,,ES,Apt
1012820,3,M,,,FI,Hotel
1000859,3,F,37,0,IT,Apt
1004308,3,F,49,,ES,Hotel
1004603,6,M,40,1,BE,Apt
1012353,2,M,,0,SE,Hotel
1000438,3,F,39,1,FI,Hotel
1000579,5,M,45,0,BE,Apt
1001605,6,F,42,0,UK,Hotel
1008994,2,F,42,1,BE,Apt
1010940,4,F,38,0,FI,Apt
1007646,3,M,46,1,FI,Apt
1011436,5,M,,1,,Apt
1007876,3,F,42,0,BE,Apt
1004655,5,F,46,1,BE,Apt
1012557,5,F,45,,,Apt
1005837,4,M,36,1,IT,Apt
1002800,1,M,42,1,NL,Hotel
1004588,3,M,37,1,FI,Apt
1001699,4,M,38,0,IT,Hotel
1003277,7,M,40,1,FI,Hotel
1013270,3,F,50,,BE,Apt
1010521,8,F,44,1,ES,Apt
1006244,5,M,47,1,ES,Apt
1003209,6,M,40,0,DK,Hotel
1006375,4,F,33,1,DK,Hotel
1000082,3,F,38,1,BE,Hotel
1008105,6,M,34,0,BE,Hotel
1012678,3,M,43,0,FI,Apt
1007984,5,M,43,0,ES,Apt
1012822,1,M,47,1,UK,Hotel
1009346,5,F,35,0,SE,Apt
1001470,3,F,40,,UK,Hotel
1002046,2,F,42,0,DK,Hotel
1010230,5,M,36,,,Hotel
1012037,5,M,35,0,UK,Hotel
1012729,3,M,35,1,FI,Apt
1007395,3,M,37,1,IT,Apt
1012955,1,M,32,0,DK,Hotel
1004968,4,M,41,1,DK,Apt
1004922,3,F,43,,IT,Apt
1012600,1,M,47,,IT,Apt
1005517,3,F,45,1,FI,Apt
1007827,3,F,42,1,ES,Apt
1002136,5,F,44,0,DK,Hotel
1011201,4,M,37,1,BE,Hotel
1010199,4,M,46,1,,Hotel
1003385,6,M,54,1,UK,Hotel
1003605,6,F,,0,UK,Hotel
1010584,3,M,41,1,UK,Hotel
1011178,3,F,,1,,Apt
1004165,4,M,45,0,IT,Apt
1003086,3,M,35,0,BE,Hotel
1000388,3,F,39,0,FI,Hotel
1007338,3,M,49,0,NL,Apt
1002250,2,M,43,0,UK,Apt
1011682,6,M,45,1,IT,Hotel
1010822,7,M,39,1,BE,Apt
1008424,2,M,38,1,DK,Apt
1008629,1,M,39,1,NL,Apt
1004543,5,F,42,1,,Apt
1005760,2,F,46,0,FI,Hotel
1003138,5,M,39,0,FI,Hotel
1013872,5,F,39,1,DK,Hotel
1009122,8,F,38,0,UK,Apt
1003136,2,F,41,1,ES,Apt
1002212,5,F,38,0,ES,Hotel
1011909,3,M,33,0,DK,Hotel
1003856,7,M,40,1,IT,Apt
1004209,4,M,47,0,ES,Apt
1010063,6,M,44,0,FI,Hotel
1010855,8,M,49,0,NL,Apt
1000492,4,M,40,0,ES,Apt
1005215,3,M,32,0,IT,Apt
1005561,3,F,42,0,,Hotel
1013042,7,M,45,1,DK,Hotel
1007895,4,F,44,0,FI,Apt
1006512,2,M,34,,IT,Hotel
1005174,5,M,46,0,ES,Hotel
1000901,1,M,41,1,FI,Hotel
1004303,4,M,47,0,BE,Hotel
1009057,2,M,43,0,BE,Apt
1012519,3,F,37,1,DK,Apt
1007027,4,F,41,1,BE,Hotel
1010268,7,F,42,1,BE,Apt
1006635,7,F,41,0,DK,Hotel
1011024,6,M,42,0,UK,Apt
1011259,3,F,42,,DK,Apt
1008315,1,F,44,,IT,Apt
1002135,6,M,26,1,NL,Hotel
1013149,3,F,44,0,ES,Hotel
1012310,6,M,37,0,FI,Hotel
1003792,3,M,,0,FI,Hotel
1011096,6,M,41,1,IT,Hotel
1006816,3,M,46,0,BE,Apt
1001416,4,F,37,0,ES,Apt
1012262,4,F,34,0,FI,Apt
1013565,2,F,47,1,DK,Apt
1005955,3,M,39,0,,Hotel
1013091,4,M,46,0,FI,Apt
1003395,2,F,41,0,SE,Hotel
1005447,6,F,48,,UK,Hotel
1011098,5,F,40,1,NL,Apt
1009904,3,F,41,1,BE,Apt
1000234,4,F,43,0,SE,Hotel
1009714,3,M,50,0,SE,Apt
1008853,6,M,46,0,BE,Apt
1006491,3,F,43,,ES,Hotel
1004824,2,M,38,0,IT,Hotel
1008297,2,M,38,0,UK,Hotel
1010216,5,F,42,,NL,Apt
1013056,2,M,37,1,IT,Apt
1006182,3,F,42,1,ES,Hotel
1001565,3,F,40,,,Hotel
1007206,3,M,,0,NL,Apt
1010614,4,F,41,0,,Hotel
1002532,2,M,43,1,DK,Hotel
1008026,4,M,40,0,,Hotel
1010698,7,F,34,0,DK,Hotel
1004375,2,M,39,1,FI,Apt
1005148,5,F,42,1,DK,Apt
1008138,3,F,,1,UK,Apt
1012070,3,M,35,0,NL,Hotel
1004186,3,M,40,0,NL,Hotel
1012350,2,M,38,1,UK,Apt
1010907,5,F,46,0,IT,Hotel
1013622,5,M,37,0,FI,Hotel
1006459,1,F,45,1,DK,Apt
1003266,4,F,45,,ES,Apt
1009393,6,F,40,1,DK,Hotel
1009394,4,F,39,1,DK,Hotel
1004356,2,M,38,0,,Hotel
1009652,5,F,41,0,BE,Hotel
1004965,4,F,42,0,DK,Hotel
1000296,10,M,48,1,NL,Hotel
1006210,7,F,43,0,BE,Hotel
1007264,3,M,,1,,Hotel
1012921,2,M,42,0,NL,Apt
1002163,7,F,47,1,DK,Apt
1013540,6,F,37,0,NL,Apt
1012129,4,F,43,0,DK,Hotel
1009370,3,F,27,1,IT,Hotel
1008612,8,F,46,1,DK,Apt
1004470,3,M,50,0,NL,Hotel
1007915,2,M,39,1,NL,Apt
1001186,3,M,39,0,ES,Hotel
1005790,6,F,,1,UK,Hotel
1010402,4,F,43,0,SE,Hotel
1006756,4,F,45,0,FI,Apt
1002270,4,F,,0,BE,Apt
1003104,6,F,48,1,SE,Apt
1002589,4,F,36,1,ES,Hotel
1004567,5,M,34,0,BE,Hotel
1002419,6,M,40,0,SE,Hotel
1010349,7,M,44,0,ES,Apt
1010118,3,F,41,,DK,Hotel
1002593,7,M,44,1,ES,Hotel
1007784,2,F,,1,ES,Apt
1007655,8,M,43,0,BE,Apt
1000888,7,M,48,0,IT,Apt
1006686,2,M,35,0,ES,Hotel
1000077,4,F,48,0,IT,Hotel
1006797,6,F,33,0,FI,Apt
1000050,1,F,41,,IT,Apt
1000048,5,M,39,0,BE,Hotel
1008314,5,F,43,1,SE,Apt
1008980,6,M,44,0,SE,Apt
1010705,2,F,,0,ES,Hotel
1002217,2,F,42,1,SE,Apt
1003416,4,M,50,0,DK,Hotel
1006693,8,M,46,1,NL,Hotel
1012659,4,M,37,0,ES,Hotel
1000449,1,F,39,1,SE,Hotel
1009061,7,M,38,0,NL,Hotel
1012364,6,M,45,0,UK,Apt
1006845,5,F,36,0,BE,Apt
1007544,3,M,45,1,FI,Hotel
1013305,6,F,42,1,FI,Apt
1008679,5,F,41,1,,Hotel
1005830,6,F,38,1,SE,Hotel
1002758,5,M,47,0,UK,Apt
1000718,4,F,,1,DK,Apt
1012558,7,M,39,1,FI,Apt
1006378,5,F,38,,DK,Apt
1012562,2,F,,1,FI,Apt
1005454,3,M,37,1,BE,Hotel
1007670,5,M,40,0,FI,Hotel
1004192,3,M,39,1,BE,Apt
1000634,4,F,39,1,NL,Hotel
1012044,4,F,36,0,NL,Apt
1000924,4,M,49,1,DK,Hotel
1011054,1,M,37,1,UK,Apt
1010608,3,F,45,0,UK,Hotel
1008114,7,M,46,0,UK,Apt
1001318,4,F,40,1,DK,Apt
1007382,4,M,48,1,ES,Hotel
1010558,3,F,48,,FI,Hotel
1004526,3,F,40,1,BE,Apt
1001508,3,F,38,1,NL,Hotel
1004534,4,F,41,0,BE,Hotel
1000672,2,F,32,0,BE,Apt
1000259,4,F,35,1,IT,Hotel
1011297,10,F,39,1,,Hotel
1002541,4,M,34,1,IT,Hotel
1006587,2,F,39,,BE,Hotel
1006368,8,F,,1,NL,Hotel
1007637,3,M,32,0,NL,Hotel
1000218,6,F,42,0,,Hotel
1001523,3,M,43,1,BE,Hotel
1004741,5,M,41,1,SE,Hotel
1003596,5,M,42,0,NL,Hotel
1002433,4,F,34,0,FI,Hotel
1009976,3,F,35,0,ES,Apt
1010083,5,F,40,,FI,Hotel
1009267,5,M,33,1,FI,Apt
1003236,5,F,39,0,,Apt
1010897,3,F,55,1,BE,Apt
1000798,2,F,43,1,SE,Apt
1002410,3,F,41,1,,Apt
1009897,3,F,38,0,SE,Apt
1008328,2,F,46,1,,Apt
1011745,6,M,38,1,UK,Apt
1003540,2,F,40,1,DK,Hotel
1006140,3,M,38,0,ES,Hotel
1013588,4,F,37,1,SE,Hotel
1008782,3,F,39,1,BE,Hotel
1007709,7,F,44,1,UK,Apt
1006253,4,F,39,1,BE,Hotel
1004344,2,F,41,1,DK,Apt
1010326,3,F,35,0,ES,Apt
1005903,4,F,45,0,NL,Hotel
1002731,5,M,42,0,BE,Apt
1000722,2,M,42,0,,Hotel
1008370,1,F,33,0,FI,Apt
1007808,3,M,39,1,IT,Apt
1007126,4,M,45,1,SE,Hotel
1003279,5,M,39,0,UK,Hotel
1012229,1,M,34,1,SE,Apt
1011765,6,M,39,1,NL,Apt
1003261,9,M,42,1,NL,Hotel
1013721,6,M,41,0,SE,Apt
1001891,6,F,46,0,DK,Hotel
1001768,2,F,32,0,NL,Apt
1007828,3,F,43,1,IT,Apt
1008716,2,M,42,0,FI,Hotel
1001769,7,F,37,1,FI,Hotel
1013550,5,M,44,1,IT,Hotel
1010159,5,F,45,1,DK,Apt
1006171,4,F,35,1,BE,Hotel
1002101,4,F,48,0,,Hotel
1006908,4,M,43,0,ES,Apt
